
''	0	0	1177
a'	0	0	1233
'b	0	0	1187
b'	0	0	1251
c'	0	0	1138
'c	0	0	1191
d'	0	0	1181
'e	0	0	1168
e'	0	0	1190
'f	0	0	1160
f'	0	0	1194
'g	0	0	1151
g'	0	0	1207
gj	0	0	1165
gz	0	0	1198
h'	0	0	1145
'h	0	0	1206
i'	0	0	1167
'j	0	0	1186
j'	0	0	1228
jb	0	0	1193
jf	0	0	1150
jh	0	0	1202
jq	0	0	1194
jw	0	0	1159
jx	0	0	1191
jz	0	0	1140
'k	0	0	1188
k'	0	0	1223
kq	0	0	1162
kz	0	0	1141
l'	0	0	1115
m'	0	0	1242
mq	0	0	1192
n'	0	0	1216
o'	0	0	1182
'o	0	0	1206
p'	0	0	1139
'p	0	0	1206
pz	0	0	1181
q'	0	0	1176
'q	0	0	1200
qg	0	0	1222
qj	0	0	1193
qk	0	0	1182
qo	0	0	1113
qw	0	0	1196
qx	0	0	1197
qz	0	0	1171
'r	0	0	1140
r'	0	0	1166
s'	0	0	1189
t'	0	0	1209
tq	0	0	1226
u'	0	0	1152
'u	0	0	1184
'v	0	0	1168
v'	0	0	1186
vk	0	0	1183
vq	0	0	1145
vz	0	0	1143
w'	0	0	1195
'w	0	0	1211
wj	0	0	1104
wq	0	0	1179
wz	0	0	1155
'x	0	0	1167
x'	0	0	1179
xg	0	0	1090
xh	0	0	1250
xj	0	0	1215
xk	0	0	1135
xz	0	0	1184
y'	0	0	1173
yj	0	0	1190
yq	0	0	1221
yw	0	0	1230
'z	0	0	1159
z'	0	0	1232
zf	0	0	1171
zj	0	0	1120
zp	0	0	1187
zq	0	0	1181
zv	0	0	1109
zw	0	0	1132
zx	0	0	1196
gq	0,09157509157509157500	1	1090
dw	0,17857142857142857100	2	1117
zm	0,24834437086092715200	3	1204
fq	0,32706459525756336800	4	1218
jm	0,33195020746887966800	4	1200
qt	0,35714285714285714200	4	1115
yv	0,35906642728904847300	4	1109
hj	0,44169611307420494600	5	1126
'y	0,44523597506678539600	5	1117
pj	0,51768766177739430500	6	1152
tj	0,52038161318300086700	6	1146
jv	0,54495912806539509500	6	1094
hk	0,57096247960848287100	7	1218
xw	0,57613168724279835300	7	1207
kx	0,57803468208092485500	7	1203
wx	0,59071729957805907100	7	1177
mz	0,59271803556308213300	7	1173
yf	0,64338235294117647000	7	1080
zc	0,68376068376068376000	8	1161
zg	0,68728522336769759400	8	1155
xq	0,72398190045248868700	8	1096
gx	0,72522159548751007200	9	1231
xf	0,72756669361358124400	9	1227
'l	0,73469387755102040800	9	1215
fj	0,74074074074074074000	9	1205
xb	0,76206604572396274300	9	1171
'i	0,78809106830122591900	9	1132
hx	0,82850041425020712500	10	1196
bq	0,83542188805346700000	10	1186
jp	0,93696763202725724000	11	1162
vf	0,93936806148590947900	11	1159
px	0,94339622641509433900	11	1154
yh	0,94488188976377952700	12	1257
qp	0,97087378640776699000	12	1223
kl	0,97232610321615557200	13	1323
qy	0,98039215686274509800	11	1110
vv	0,98302055406613047300	11	1107
gw	1,01867572156196943900	12	1165
qb	1,02127659574468085100	12	1162
qf	1,02739726027397260200	12	1155
xv	1,04076322636600173400	12	1140
kp	1,09243697478991596600	13	1176
lh	1,13339145597210113300	13	1133
lq	1,15321252059308072400	14	1199
vj	1,15658362989323843400	13	1110
kd	1,15702479338842975200	14	1195
xm	1,17845117845117845100	14	1173
kb	1,18343195266272189300	14	1168
uq	1,18644067796610169400	14	1165
uj	1,20000000000000000000	15	1234
zb	1,20068610634648370400	14	1151
fk	1,22448979591836734600	15	1209
jr	1,22699386503067484600	14	1126
gf	1,26368997472620050500	15	1171
xn	1,28865979381443298900	15	1148
cx	1,30187144019528071600	16	1212
jg	1,30208333333333333300	15	1136
bz	1,32860938883968113300	15	1113
nq	1,38888888888888888800	16	1135
qh	1,41666666666666666600	17	1182
zh	1,42021720969089390100	17	1179
kf	1,43540669856459330100	18	1235
wv	1,43884892086330935200	18	1232
'm	1,49253731343283582000	17	1121
kv	1,51133501259445843800	18	1172
mj	1,51380231522707034700	17	1105
kc	1,53321976149914821100	18	1155
xr	1,53721682847896440100	19	1216
fv	1,54373927958833619200	18	1147
pq	1,56931124673060156900	18	1128
jj	1,61725067385444743900	18	1094
dk	1,62016201620162016200	18	1092
qq	1,67696381288614298300	19	1113
vw	1,68208578637510513000	20	1168
qn	1,68776371308016877600	20	1164
jk	1,68810289389067524100	21	1222
km	1,69348010160880609600	20	1160
ej	1,70502983802216538700	20	1152
xd	1,74418604651162790600	21	1182
qd	1,76522506619593998200	20	1112
oj	1,77304964539007092100	20	1107
zk	1,77815410668924640100	21	1159
gv	1,84254606365159128900	22	1171
qe	1,87553282182438192600	22	1150
zs	1,93929173693086003300	23	1162
kj	1,94092827004219409200	23	1161
jd	1,96078431372549019600	24	1199
jt	1,96078431372549019600	23	1149
xp	1,98446937014667817000	23	1135
qv	2,01754385964912280700	23	1116
jl	2,03000882612533097900	23	1109
fz	2,06834532374100719400	23	1088
zr	2,08152645273200346900	24	1128
xu	2,08159866777685262200	25	1175
qm	2,09555741827326068700	25	1167
vb	2,11640211640211640200	24	1109
xl	2,13492741246797608800	25	1145
vl	2,14776632302405498200	25	1138
fg	2,14961306964746345600	25	1137
dq	2,17580504786771105300	25	1123
vh	2,17741935483870967700	27	1212
fh	2,18120805369127516700	26	1165
vx	2,19966159052453468600	26	1155
bk	2,22984562607204116600	26	1139
tw	2,26073850791258477700	30	1296
yb	2,30832646331409727900	28	1184
hw	2,32172470978441127600	28	1177
sq	2,32945091514143094800	28	1173
qr	2,33968804159445407200	27	1126
hh	2,38095238095238095200	29	1188
hv	2,39574090505767524400	27	1099
qc	2,43055555555555555500	28	1123
kk	2,49415432579890880700	32	1250
kn	2,50379362670713201800	33	1284
kw	2,52525252525252525200	30	1157
'a	2,53682487725040916500	31	1190
jc	2,54724732949876746000	31	1185
zn	2,55102040816326530600	30	1145
sx	2,57953568357695614700	30	1132
tk	2,62267343485617597200	31	1150
